name;city;address;website;instagram
Pizzeria 150;Turin, Italy;Via Nizza, 29, 10126 Torino TO, Italy;https://www.pizzeria150.com/;https://www.instagram.com/pizzeria150
Augusto - Ristorante Pizzeria;Turin, Italy;Via S. Quintino, 11, 10121 Torino TO, Italy;https://augustotorino.com/;https://www.instagram.com/augusto.ristorante/
Berberè Pizzeria Centro;Turin, Italy;Piazzetta Madonna degli Angeli, 2, 10123 Torino TO, Italy;https://www.berberepizza.it/berbere-torino-centro/;https://www.instagram.com/berberepizzeria/
Fradiavolo Pizzeria - Torino Piazza Carlina;Turin, Italy;P.za Carlo Emanuele II, 17a, 10123 Torino TO, Italy;https://www.fradiavolopizzeria.com/;https://www.instagram.com/fradiavolopizza
Pizzeria e farinateria Porcaloca;Turin, Italy;Via Tunisi, 50, 10134 Torino TO, Italy;http://www.porcalocapizzeria.it/;https://www.instagram.com/explore/locations/269246005/porcaloca-pizzeria/
La Capannina Ristorante Pizzeria;Turin, Italy;Via Vitaliano Donati, 1, 10121 Torino TO, Italy;https://lacapanninatorino.com/;https://www.instagram.com/lacapanninatorino/
Pizzeria La Rustica;Turin, Italy;Corso Duca degli Abruzzi, 39, 10129 Torino TO, Italy;https://pizzerialarusticatorino.it/;https://www.instagram.com/pizzeria_larustica_torino/
Napples (San Salvario) - Antica Pizzeria e Friggitoria Partenopea;Turin, Italy;Via Sant'Anselmo, 36, 10125 Torino TO, Italy;https://www.napples.it/;https://www.instagram.com/napplestorino/%20
Ristorante Pizzeria Grattacielo;Turin, Italy;Corso Bolzano, 8, 10121 Torino TO, Italy;https://www.pizzeriagrattacielo.it/;http://instagram.com/ristorantepizzeriagrattacielo3
Pizzeria Cos 'e Pazz;Turin, Italy;Via Edoardo Daneo, 10/10, 10135 Torino TO, Italy;https://www.pizzeriacosepazztorino.it/;https://www.instagram.com/pizzeria_cos_e_pazz_torino/
Margherì Pizza;Turin, Italy;Corso Guglielmo Marconi, 23, 10125 Torino TO, Italy;https://margheripizza.it/;https://www.instagram.com/margheripizza/
Pizzium - Torino Corso Matteotti;Turin, Italy;Corso Giacomo Matteotti, 3A, 10121 Torino TO, Italy;https://pizzium.com/locali/torino-corso-matteotti-3/;https://www.instagram.com/pizzium/
Ristorante Pizzeria Zeta;Turin, Italy;Corso Vercelli, 128/A, 10155 Torino TO, Italy;https://www.pizzeriazeta.it/;https://www.instagram.com/zeta_pizzeria/
La casa della PIZZA;Turin, Italy;Via Nizza, 87, 10126 Torino TO, Italy;https://lacasadellapizzatorino.it/;https://www.instagram.com/lacasadellapizza_torino/
Pizzium;Turin, Italy;Via Eusebio Bava, 2R, 10124 Torino TO, Italy;https://pizzium.com/;https://www.instagram.com/pizzium/
Pizza Ad Hoc;Turin, Italy;Via Giovanni Plana, 7/B, 10123 Torino TO, Italy;https://pizzaadhoc.it/;https://www.instagram.com/pizzaadhoctorino/
Pizza a Torino - La Pizzicata;Turin, Italy;Corso Eusebio Giambone, 8B, 10135 Torino TO, Italy;https://pizzerialapizzicata.it/;https://www.instagram.com/pizzeria.pizzicata/
Pizzium;Turin, Italy;Via Claudio Luigi Berthollet, 16, 10125 Torino TO, Italy;https://pizzium.com/locali/torino-via-berthollet-16/;https://www.instagram.com/pizzium/
Bioesserì;Palermo, Italy;Via G. La Farina, 4, 90141 Palermo PA, Italy;http://www.bioesseri.it/;https://www.instagram.com/bioesseri/
Ai Normanni;Palermo, Italy;P.za della Vittoria, 25, 90134 Palermo PA, Italy;https://ainormanni.com/;https://www.instagram.com/trattoria_ai_normanni/
La Brace Palermo;Palermo, Italy;V. Principe di Scordia, 105, 90139 Palermo PA, Italy;https://labracepalermo.com/;https://www.instagram.com/la_brace_restaurant_/
Rossopomodoro;Palermo, Italy;Via Filippo Pecoraino, 90124 Palermo PA, Italy;https://ristoranti.rossopomodoro.it/palermo-7323f5bda58c?utm_source=googleBusinessProfile&utm_medium=Yext&utm_campaign=183;https://www.instagram.com/rossopomodoro_italia/
Ke Palle;Palermo, Italy;Via Maqueda, 270, 90133 Palermo PA, Italy;https://www.kepalle.it/;https://www.instagram.com/p/DWZctNCjkTt/
A' Putìa - Salumeria Panini e Vini | Palermo;Palermo, Italy;Via Principe di Granatelli, 49, 90139 Palermo PA, Italy;https://linktr.ee/aputiasicily;https://www.instagram.com/aputiasicily/
Camillo - Terrace and Restaurant;Palermo, Italy;Via Giovanni Lucifora, 90133 Palermo PA, Italy;https://www.camillorestaurant.it/;https://www.instagram.com/qodeinteractive/
Di Martino dal 1910;Palermo, Italy;Via Giuseppe Mazzini, 54, 90139 Palermo PA, Italy;https://dimartinofood.it/;https://www.instagram.com/evolution_global_/
Riccio Restaurant;Palermo, Italy;V. Isidoro La Lumia, 30, 90139 Palermo PA, Italy;https://ricciorestaurant.com/;https://www.instagram.com/riccio_palermo
Ristorante Citysea;Palermo, Italy;Via Filippo Patti, 30, 90133 Palermo PA, Italy;https://www.citysea.it/;https://www.instagram.com/citysea_rooftop/
Doba restaurant and terrace;Palermo, Italy;Via Bara All'Olivella, 78, 90133 Palermo PA, Italy;https://www.dobarestaurant.it/;https://www.instagram.com/dobarestaurantandterrace/
Ciambra Restaurant;Palermo, Italy;Via B. d'Acquisto, 18, 90046 Monreale PA, Italy;https://www.ciambrarestaurant.it/;https://www.instagram.com/ciambra_restaurant/
Seven Restaurant Palermo;Palermo, Italy;Via Roma, n°111, 90133 Palermo PA, Italy;http://sevenrestaurantpalermo.it/;https://www.instagram.com/sevenrestaurantpalermo/
Osaki Restaurant Palermo;Palermo, Italy;C.so Calatafimi, 691, 90129 Palermo PA, Italy;https://www.osakirestaurants.it/?fbclid=PAY2xjawH17e9leHRuA2FlbQIxMQABpt-zu013nw-rDuERJIdZxlyP9EreIraqJX4pkWb4rA9eUyppHj2GXl_l_w_aem_H8ZV9VHlV4B0i5pTC667hA;https://www.instagram.com/osaki.restaurants_/
Old Wild West - Palermo Conca D' Oro;Palermo, Italy;Centro Commerciale Conca D' Oro, 90147 Palermo PA, Italy;http://www.oldwildwest.it/code/20067/Palermo-Conca-D-Oro;https://www.instagram.com/oldwildwest/
I Cucci Bakery La casa del cannolo!;Palermo, Italy;Via Vittorio Emanuele, 360/362, 90134 Palermo PA, Italy;https://www.icuccibakery.it/;https://www.instagram.com/icuccibakery/
Rodeo Drive Restaurant;Palermo, Italy;Via Atenasio, 8, 90146 Palermo PA, Italy;https://www.rodeodrivepalermo.it/;https://www.instagram.com/rodeodrivepalermo/
Convivio - Restaurant & Cocktail Bar;Palermo, Italy;Via G. La Farina, 19a, 90141 Palermo PA, Italy;https://conviviopalermo.it/;https://www.instagram.com/conviviopalermo/
Yoshi;Palermo, Italy;Via Principe di Granatelli, 29, 90139 Palermo PA, Italy;https://yoshipalermo.com/;https://www.instagram.com/yoshipalermo/
Bacio Nero - Stazione Centrale;Palermo, Italy;P.za Giulio Cesare, 45a, 90127 Palermo PA, Italy;https://www.bacionero.com/stazionecentralepalermo/;https://www.instagram.com/bacionero/
Maison Gavé;Palermo, Italy;Via Torquato Tasso, 120, 90144 Palermo PA, Italy;https://www.maisongave.it/;https://www.instagram.com/maison.gave/
Pedro's Coffee Bistrot;Palermo, Italy;Via Maqueda, 345, 90133 Palermo PA, Italy;https://glovoapp.com/it/it/palermo/pedros-food-pmo/;https://www.instagram.com/glovo_it/
Casa Stagnitta;Palermo, Italy;Discesa dei Giudici, 46, 90133 Palermo PA, Italy;https://www.casastagnitta.it/;https://www.instagram.com/casastagnitta/
La Martorana;Palermo, Italy;Via Vittorio Emanuele, 194/196, 90133 Palermo PA, Italy;https://glovoapp.com/it/it/palermo/la-martorana-pmo/;https://www.instagram.com/glovo_it/
Charleston Cafè - Bistrot;Palermo, Italy;Piazzetta Salvatore Fausto Flaccovio, 8, 90141 Palermo PA, Italy;https://casacharleston.net/charleston-cafe/;https://www.instagram.com/ristorantecharleston/
Sikulo - Umori&Sapori;Palermo, Italy;Piazza Diodoro Siculo, 2, 90141 Palermo PA, Italy;https://www.sikulo.it/;https://www.instagram.com/sikulo_bistrot/
Esedra dal 1984;Palermo, Italy;Via Don Orione, 103/105, 90142 Palermo PA, Italy;https://www.esedra1984.it/;https://www.instagram.com/esedrapalermo/
Bar Vabres;Palermo, Italy;Via Michele Cipolla, 83/85, 90123 Palermo PA, Italy;http://www.pasticceriavabres.com/;https://www.instagram.com/pasticceria_vabres_spedizioni/
Bar Pasticceria Olimpia;Palermo, Italy;Via dell'Orsa Minore, 82, 90124 Palermo PA, Italy;https://www.barolimpiapalermo.it/;https://www.instagram.com/barolimpiapalermo/
Pasticceria Bar Matranga Ettore;Palermo, Italy;Vle del Fante, 54, 90146 Palermo PA, Italy;http://www.pasticceriamatranga.com/;https://www.instagram.com/pasticceria_matranga_ettore/
Bar Gulliver;Palermo, Italy;V. Ugo La Malfa, 44/46, 90146 Palermo PA, Italy;https://www.gulliverrestaurantpalermo.it/;https://www.instagram.com/explore/locations/593945758/self-service-gulliver-palermo/
Il Bar in Piazza San Domenico;Palermo, Italy;Via Roma 289 Food Hall 4 Piano Rinascente, 90133 Palermo PA, Italy;https://www.ilbarsulweb.com/;https://www.instagram.com/ilbarsuisocial/
Bar Golden;Palermo, Italy;P.za Papa Giovanni Paolo II, 38, 90144 Palermo PA, Italy;https://www.goldenbarpalermo.it/;https://www.instagram.com/golden_bar_palermo/
CUMA Natural Bar & Fresh Market;Palermo, Italy;Via, V. Giovan Battista Guccia, 26, 90141 Palermo PA, Italy;http://www.cuma.bio/;https://www.instagram.com/cumanaturalfood/
Ruvolo QuattroCanti - Bar Palermo;Palermo, Italy;Via Maqueda, 190, 90134 Palermo PA, Italy;https://ruvoloquattrocanti.it/;https://www.instagram.com/ruvoloquattrocanti/
President Hotel Palermo;Palermo, Italy;V. Francesco Crispi, 230, 90139 Palermo PA, Italy;https://www.presidenthotelpalermo.it/;https://www.instagram.com/p/DV-tEWQDjVL/
Grand Hotel Piazza Borsa;Palermo, Italy;Via dei Cartari, 18, 90133 Palermo PA, Italy;https://piazzaborsa.it/;https://www.instagram.com/ghpiazzaborsa/
Quintocanto Hotel & Spa;Palermo, Italy;Via Vittorio Emanuele, 310, 90134 Palermo PA, Italy;http://www.quintocantohotel.com/index.php/it/;https://www.instagram.com/quintocantohotel/
Hotel Europa Palermo;Palermo, Italy;Via Agrigento, 3, 90141 Palermo PA, Italy;https://www.eurostarshotels.it/crisol-europa.html?referer_code=lb0gg00yx&utm_source=google&utm_medium=business&utm_campaign=lb0gg00yx;https://www.instagram.com/eurostarshotels/
Hotel Ambasciatori;Palermo, Italy;Via Roma, 111, 90133 Palermo PA, Italy;http://www.ambasciatorihotelpalermo.com/;https://www.instagram.com/ambasciatorihotelpalermo/
Hotel Politeama;Palermo, Italy;Piazza Ruggero Settimo, 15, 90139 Palermo PA, Italy;https://www.hotelpoliteama.com/;https://www.instagram.com/hotelpoliteama/
Hotel Garibaldi;Palermo, Italy;V. Emerico Amari, 146, 90139 Palermo PA, Italy;https://www.crbhotels.it/garibaldi;https://www.instagram.com/ghshotels/
Hotel Porta Felice;Palermo, Italy;Via Butera, 45, 90133 Palermo PA, Italy;https://www.hotelportafelice.it/;https://www.instagram.com/hotelportafelice/
Hotel Bel 3;Palermo, Italy;V. Ruffo di Calabria, 20, 90137 Palermo PA, Italy;http://www.bel3.com/;https://www.instagram.com/hotelbel3/
Grand Hotel Wagner;Palermo, Italy;Via Riccardo Wagner, 2, 90139 Palermo PA, Italy;https://www.grandhotelwagner.it/;https://www.instagram.com/grandhotelwagner/
Eurostars Centrale Palace;Palermo, Italy;Via Vittorio Emanuele, 327, 90134 Palermo PA, Italy;http://www.eurostarshotels.it/eurostars-centrale-palace.html?referer_code=lb0gg00yx&utm_source=google&utm_medium=business&utm_campaign=lb0gg00yx;https://instagram.com/eurostarshotels
Bastione Spasimo Boutique Hotel;Palermo, Italy;Via Filippo Evola, 1, 90133 Palermo PA, Italy;http://www.bastionespasimo.com/;https://www.instagram.com/bastionespasimo/
Artemisia Palace Hotel;Palermo, Italy;Via Roma, 499, 90139 Palermo PA, Italy;http://www.artemisiapalacehotel.it/;https://www.instagram.com/explore/locations/591588953/artemisia-palace-hotel/
Cristal Hotel Palermo;Palermo, Italy;Via Roma, 477 A, 90139 Palermo PA, Italy;https://www.cristalhotelpalermo.com/;https://www.instagram.com/cristal_hotel_palermo
Grand Hotel et Des Palmes;Palermo, Italy;Via Roma, 398, 90139 Palermo PA, Italy;https://despalmes.mangias.com/it?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp;https://www.instagram.com/grandhoteletdespalmes/
Hotel Principe di Villafranca;Palermo, Italy;Via Giuseppina Turrisi Colonna, 4, 90141 Palermo PA, Italy;https://www.principedivillafranca.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp;https://www.instagram.com/hotelprincipedivillafranca/
Hotel Tonic;Palermo, Italy;V. Mariano Stabile, 126, 90139 Palermo PA, Italy;http://www.hoteltonic.it/;https://www.instagram.com/hoteltonicpalermo/
Palazzo del Poeta;Palermo, Italy;Via Seminario Italo Albanese, 20, 90133 Palermo PA, Italy;https://palazzodelpoeta.com/;https://www.instagram.com/palazzodelpoeta
Massimo Plaza Hotel;Palermo, Italy;Via Maqueda, 437, 90133 Palermo PA, Italy;https://www.massimoplazahotel.com/;https://www.instagram.com/massimo_plaza_hotel/
Hospitality Hotel;Palermo, Italy;Via Salvatore Morso, 41, 90127 Palermo PA, Italy;http://www.hospitalityhotelpalermo.it/;https://www.instagram.com/hospitality_hotel/
L' Hôtellerie;Palermo, Italy;Foro Italico Umberto I, 13, 90133 Palermo PA, Italy;http://www.lhotellerie.it/;https://www.instagram.com/lhotellerie_easy_suites/
La Terrazza Sul Centro;Palermo, Italy;Via dell'Università, 20, 90134 Palermo PA, Italy;http://www.laterrazzasulcentro.it/;https://www.instagram.com/la_terrazza_sul_centro/
Hotel Elite;Palermo, Italy;V. Mariano Stabile, 136C, 90139 Palermo PA, Italy;http://www.hotelelitepalermo.it/;https://www.instagram.com/hotelelitepalermo/
La Serenissima Hotel;Palermo, Italy;Via dei Cassari, 24, 90133 Palermo PA, Italy;http://www.laserenissimahotel.it/;https://www.instagram.com/laserenissimahotel/
Hotel Pontemare;Palermo, Italy;V. Francesco Crispi, 91, 90139 Palermo PA, Italy;https://www.hotelpontemare.it/;https://www.instagram.com/hotelpontemare/
Palazzo Cartari;Palermo, Italy;Via dei Cartari, 21, 90133 Palermo PA, Italy;https://www.palazzocartari.it/;https://www.instagram.com/palazzocartari/
DANTE091;Palermo, Italy;Via Dante, 119, 90138 Palermo PA, Italy;https://www.dante091.it/;https://www.instagram.com/rooms_and_appartment_dante091/
A Casa di Amici;Palermo, Italy;Via Dante, 57, 90141 Palermo PA, Italy;https://www.acasadiamici.com/en/;https://www.instagram.com
Spasimo hôtellerie;Palermo, Italy;Via dello Spasimo, 72, 90133 Palermo PA, Italy;http://www.spasimohotellerie.com/;https://www.instagram.com/
Liberty Suites;Palermo, Italy;Via Principe di Granatelli, 28, 90139 Palermo PA, Italy;http://www.libertysuites.it/;https://www.instagram.com/libertysuitespalermo/
Alma Hotel;Palermo, Italy;V. Mariano Stabile, 136, 90139 Palermo PA, Italy;http://www.almahotel.it/;https://www.instagram.com/almahotelpalermo/
Ad Hoc Rooms;Palermo, Italy;Discesa dei Giudici, 15, 90133 Palermo PA, Italy;http://www.adhocrooms.it/;https://www.instagram.com/adhoc_rooms
Hibrido Hotel;Palermo, Italy;Via Divisi, 49, 90133 Palermo PA, Italy;https://www.hibridoboutiquehotel.com/;https://www.instagram.com/hibridoboutiquehotelspa/
Bohème B&B;Palermo, Italy;Via Catania, 15, 90141 Palermo PA, Italy;https://www.bbboheme.it/;https://instagram.com/bohemebb
Trattoria Del Massimo;Palermo, Italy;P.za Giuseppe Verdi, 25/26, 90138 Palermo PA, Italy;http://trattoriadelmassimo.com/;https://www.instagram.com/trattoriadelmassimo/
Trattoria alla Vucciria;Palermo, Italy;Via Argenteria, 45, 90133 Palermo PA, Italy;https://www.trattoriaallavucciria.it/;https://www.instagram.com/trattoriaallavucciria/
Celso - Trattoria Mediterranea;Palermo, Italy;Via Maqueda, 356, 90133 Palermo PA, Italy;https://trattoriacelso.it/;https://www.instagram.com/tavernacelso/
Buatta Cucina Popolana;Palermo, Italy;Via Vittorio Emanuele, 176, 90133 Palermo PA, Italy;http://www.buattapalermo.it/;https://www.instagram.com/buattacucinapopolana/
Trattoria dal Pescatore;Palermo, Italy;Via Bari, 58, 90133 Palermo PA, Italy;https://trattoriadalpescatore.it/;https://www.instagram.com/salinarestaurant_palermo/
Ciauru’ trattoria Villabate;Palermo, Italy;Via Giulio Cesare, 1s, 90039 Villabate PA, Italy;https://www.ciaurutrattoria.it/menu;https://www.instagram.com/ciaurutrattoria
Osteria Lo Bianco;Palermo, Italy;Via Belgio, 41, 90146 Palermo PA, Italy;https://osterialobianco.it/;https://www.instagram.com/osterialobianco/
Molo Sant'Erasmo - Trattoria sul Mare;Palermo, Italy;Caletta Sant'Erasmo, 90123 Palermo PA, Italy;https://www.molosanterasmo.it/;https://www.instagram.com/molosanterasmo/
Corona Trattoria;Palermo, Italy;Via Guglielmo Marconi, 9, 90141 Palermo PA, Italy;http://www.coronatrattoria.com/;http://instagram.com/coronatrattoria
Don ciccio trattoria;Palermo, Italy;Via Malaspina, 44, 90145 Palermo PA, Italy;http://www.dadonciccio.it/;https://www.instagram.com/dadonciccio1960
Osteria Lo Bianco sede storica;Palermo, Italy;V. Emerico Amari, 104, 90139 Palermo PA, Italy;http://www.osterialobianco.com/;https://www.instagram.com/osterialobianco/
Osteria Cilea;Palermo, Italy;Via Francesco Cilea, 79, 90144 Palermo PA, Italy;https://osteriacilea.it/;https://www.instagram.com/osteriacilea/
Osteria garzilli;Palermo, Italy;Via Nicolò Garzilli, 47g, 90141 Palermo PA, Italy;http://www.osteriagarzilli.it/;https://www.instagram.com/osteriagarzilli2024/
Osteria Pizzeria Re Borbone;Palermo, Italy;P.za Francesco Bagnasco, 8, 90141 Palermo PA, Italy;http://www.pizzeriareborbone.it/;https://www.instagram.com/pizzeria_reborbone/
Rosalia Osteria in Festa;Palermo, Italy;P.za della Rivoluzione, 3, 90133 Palermo PA, Italy;https://www.rosaliaosteria.it/;https://www.instagram.com/rosaliaosteria
Osteria La Tara - Pizza e Cucina;Palermo, Italy;Via Maqueda, 204, Via Maqueda, 208, 90134 Palermo PA, Italy;https://tarabottegaecucina.com/;https://www.instagram.com/tarabottegaecucina/
Osteria Ballarò;Palermo, Italy;V. Calascibetta, 25, 90133 Palermo PA, Italy;https://osteriaballaro.it/;http://instagram.com/osteriaballaro
Osteria Popolare Nonna Rita Palermo;Palermo, Italy;Via Antonio Pacinotti, 60, 90145 Palermo PA, Italy;http://www.osterianonnarita.it/;https://www.instagram.com/nonnarita_osteria/
Osteria Nonna Dora;Palermo, Italy;P.za Colonna, 7/8, 90133 Palermo PA, Italy;https://www.osterianonnadora.it/;https://www.instagram.com/osterianonnadora/
Osteria dei Vespri;Palermo, Italy;Piazza Croce dei Vespri, 6, 90133 Palermo PA, Italy;http://www.osteriadeivespri.it/;https://www.instagram.com/osteria_dei_vespri/
Osteria Alivàru da Carlo Napoli;Palermo, Italy;Via della Vetriera, 1, 90133 Palermo PA, Italy;https://www.alivaru.com/;http://www.instagram.com/alivaru_dacarlo
Osteria Pizzeria da Carlo;Palermo, Italy;Piazza Enrico D'Orleans, 11, 90134 Palermo PA, Italy;http://www.dorleans.it/;https://www.instagram.com/pizzeria_osteria_da_carlo/
Osteria Mangia e Bevi;Palermo, Italy;L.go dei Cavalieri di Malta, 18, 90133 Palermo PA, Italy;http://www.osteriamangiaebevi.it/;https://www.instagram.com/osteria_mangiaebevi/
Osteria Pantelleria;Palermo, Italy;Via Pantelleria, 24, 90133 Palermo PA, Italy;https://www.osteriapantelleria.com/;https://instagram.com/osteriapantelleria
Bisso Bistrot;Palermo, Italy;Via Maqueda, 172A, 90134 Palermo PA, Italy;http://bissobistrot.it/;https://www.instagram.com/bissobistrot/
Tannura Osteria;Palermo, Italy;Via Gaet. Filangeri, 26, 90133 Palermo PA, Italy;http://tannuraosteria.it/;https://www.instagram.com/tannuraosteria/
A Casa Mia;Palermo, Italy;Piazza Fonderia, 12, 90141 Palermo PA, Italy;http://www.acasamia-osteria.it/;https://www.instagram.com/
Osteria Mangia e Bevi - Piazza Marina;Palermo, Italy;Piazza Marina, 24 - 28, 90133 Palermo PA, Italy;https://osteriamangiaebevi.it/;https://www.instagram.com/osteria_mangiaebevi/
